category,xAxis,yAxis,value,trend,target,color,ID
Team 1,20151020,Net Promoter Score,63.74,null,25,#2C7FB8,738
Team 1,20151021,Net Promoter Score,58.78,null,25,#2C7FB8,739
Team 1,20151022,Net Promoter Score,53.58,null,25,#2C7FB8,740
Team 1,20151023,Net Promoter Score,48.18,null,25,#2C7FB8,741
Team 1,20151024,Net Promoter Score,42.58,null,25,#2C7FB8,742
Team 1,20151025,Net Promoter Score,36.81,null,25,#2C7FB8,743
Team 1,20151026,Net Promoter Score,30.90,null,25,#2C7FB8,744
Team 1,20151027,Net Promoter Score,24.87,null,25,#7FCDBB,745
Team 1,20151028,Net Promoter Score,18.74,null,25,#7FCDBB,746
Team 1,20151029,Net Promoter Score,12.53,null,25,#7FCDBB,747
Team 1,20151030,Net Promoter Score,6.28,null,25,#7FCDBB,748
Team 1,20151031,Net Promoter Score,-0.00,null,25,#7FCDBB,749
Team 1,20151101,Net Promoter Score,-6.28,null,25,#7FCDBB,750
Team 1,20151102,Net Promoter Score,-12.53,null,25,#7FCDBB,751
Team 1,20151103,Net Promoter Score,-18.74,null,25,#7FCDBB,752
Team 1,20151104,Net Promoter Score,-24.87,null,25,#7FCDBB,753
Team 1,20151105,Net Promoter Score,-30.90,null,25,#D95F0E,754
Team 1,20151106,Net Promoter Score,-36.81,null,25,#D95F0E,755
Team 1,20151107,Net Promoter Score,-42.58,null,25,#D95F0E,756
Team 1,20151108,Net Promoter Score,-48.18,null,25,#D95F0E,757
Team 1,20151109,Net Promoter Score,-53.58,null,25,#D95F0E,758
Team 1,20151110,Net Promoter Score,-58.78,null,25,#D95F0E,759
Team 1,20151111,Net Promoter Score,-63.74,null,25,#D95F0E,760
Team 1,20151112,Net Promoter Score,-68.45,null,25,#D95F0E,761
Team 1,20151113,Net Promoter Score,-72.90,null,25,#D95F0E,762
Team 1,20151114,Net Promoter Score,-77.05,null,25,#D95F0E,763
Team 1,20151115,Net Promoter Score,-80.90,null,25,#D95F0E,764
Team 1,20151116,Net Promoter Score,-84.43,null,25,#D95F0E,765
Team 1,20151117,Net Promoter Score,-87.63,null,25,#D95F0E,766
Team 1,20151118,Net Promoter Score,-90.48,null,25,#D95F0E,767
Team 1,20151119,Net Promoter Score,-92.98,null,25,#D95F0E,768
Team 1,20151120,Net Promoter Score,-95.11,null,25,#D95F0E,769
Team 1,20151121,Net Promoter Score,-96.86,null,25,#D95F0E,770
Team 1,20151122,Net Promoter Score,-98.23,null,25,#D95F0E,771
Team 1,20151123,Net Promoter Score,-99.21,null,25,#D95F0E,772
Team 1,20151124,Net Promoter Score,-99.80,null,25,#D95F0E,773
Team 1,20151125,Net Promoter Score,-100.00,null,25,#D95F0E,774
Team 1,20151126,Net Promoter Score,-99.80,null,25,#D95F0E,775
Team 1,20151127,Net Promoter Score,-99.21,null,25,#D95F0E,776
Team 1,20151128,Net Promoter Score,-98.23,null,25,#D95F0E,777
Team 1,20151129,Net Promoter Score,-96.86,null,25,#D95F0E,778
Team 1,20151130,Net Promoter Score,-95.11,null,25,#D95F0E,779
Team 1,20151201,Net Promoter Score,-92.98,null,25,#D95F0E,780
Team 1,20151202,Net Promoter Score,-90.48,null,25,#D95F0E,781
Team 1,20151203,Net Promoter Score,-87.63,null,25,#D95F0E,782
Team 1,20151204,Net Promoter Score,-84.43,null,25,#D95F0E,783
Team 1,20151205,Net Promoter Score,-80.90,null,25,#D95F0E,784
Team 1,20151206,Net Promoter Score,-77.05,null,25,#D95F0E,785
Team 1,20151207,Net Promoter Score,-72.90,null,25,#D95F0E,786
Team 1,20151208,Net Promoter Score,-68.45,null,25,#D95F0E,787
Team 1,20151209,Net Promoter Score,-63.74,null,25,#D95F0E,788
Team 1,20151210,Net Promoter Score,-58.78,null,25,#D95F0E,789
Team 1,20151211,Net Promoter Score,-53.58,null,25,#D95F0E,790
Team 1,20151212,Net Promoter Score,-48.18,null,25,#D95F0E,791
Team 1,20151213,Net Promoter Score,-42.58,null,25,#D95F0E,792
Team 1,20151214,Net Promoter Score,-36.81,null,25,#D95F0E,793
Team 1,20151215,Net Promoter Score,-30.90,null,25,#D95F0E,794
Team 1,20151216,Net Promoter Score,-24.87,null,25,#7FCDBB,795
Team 1,20151217,Net Promoter Score,-18.74,null,25,#7FCDBB,796
Team 1,20151218,Net Promoter Score,-12.53,null,25,#7FCDBB,797
Team 1,20151219,Net Promoter Score,-6.28,null,25,#7FCDBB,798
Team 1,20151220,Net Promoter Score,0.00,null,25,#7FCDBB,799
Team 1,20151221,Net Promoter Score,6.28,null,25,#7FCDBB,800
Team 1,20151222,Net Promoter Score,12.53,null,25,#7FCDBB,801
Team 1,20151223,Net Promoter Score,18.74,null,25,#7FCDBB,802
Team 1,20151224,Net Promoter Score,24.87,null,25,#7FCDBB,803
Team 1,20151225,Net Promoter Score,30.90,null,25,#2C7FB8,804
Team 1,20151226,Net Promoter Score,36.81,null,25,#2C7FB8,805
Team 1,20151227,Net Promoter Score,42.58,null,25,#2C7FB8,806
Team 1,20151228,Net Promoter Score,48.18,null,25,#2C7FB8,807
Team 1,20151229,Net Promoter Score,53.58,null,25,#2C7FB8,808
Team 1,20151230,Net Promoter Score,58.78,null,25,#2C7FB8,809
Team 1,20151231,Net Promoter Score,63.74,null,25,#2C7FB8,810
Team 1,20160101,Net Promoter Score,68.45,null,25,#2C7FB8,811
Team 1,20160102,Net Promoter Score,72.90,null,25,#2C7FB8,812
Team 1,20160103,Net Promoter Score,77.05,null,25,#2C7FB8,813
Team 1,20160104,Net Promoter Score,80.90,null,25,#2C7FB8,814
Team 1,20160105,Net Promoter Score,84.43,null,25,#2C7FB8,815
Team 1,20160106,Net Promoter Score,87.63,null,25,#2C7FB8,816
Team 1,20160107,Net Promoter Score,90.48,null,25,#2C7FB8,817
Team 1,20160108,Net Promoter Score,92.98,null,25,#2C7FB8,818
Team 1,20160109,Net Promoter Score,95.11,null,25,#2C7FB8,819
Team 1,20160110,Net Promoter Score,96.86,null,25,#2C7FB8,820
Team 1,20160111,Net Promoter Score,98.23,null,25,#2C7FB8,821
Team 1,20160112,Net Promoter Score,99.21,null,25,#2C7FB8,822
Team 1,20160113,Net Promoter Score,99.80,null,25,#2C7FB8,823
Team 1,20160114,Net Promoter Score,100.00,null,25,#2C7FB8,824
Team 1,20160115,Net Promoter Score,99.80,null,25,#2C7FB8,825
Team 1,20160116,Net Promoter Score,99.21,null,25,#2C7FB8,826
Team 1,20160117,Net Promoter Score,98.23,null,25,#2C7FB8,827
Team 1,20160118,Net Promoter Score,96.86,null,25,#2C7FB8,828
Team 1,20160119,Net Promoter Score,95.11,null,25,#2C7FB8,829
Team 1,20160120,Net Promoter Score,92.98,null,25,#2C7FB8,830
Team 1,20160121,Net Promoter Score,90.48,null,25,#2C7FB8,831
Team 1,20160122,Net Promoter Score,87.63,null,25,#2C7FB8,832
Team 1,20160123,Net Promoter Score,84.43,null,25,#2C7FB8,833
Team 1,20160124,Net Promoter Score,80.90,null,25,#2C7FB8,834
Team 1,20160125,Net Promoter Score,77.05,null,25,#2C7FB8,835
Team 1,20160126,Net Promoter Score,72.90,null,25,#2C7FB8,836
Team 1,20160127,Net Promoter Score,68.45,null,25,#2C7FB8,837
Team 1,20160128,Net Promoter Score,63.74,null,25,#2C7FB8,838
Team 1,20160129,Net Promoter Score,58.78,null,25,#2C7FB8,839
Team 1,20160130,Net Promoter Score,53.58,null,25,#2C7FB8,840
Team 1,20160131,Net Promoter Score,48.18,null,25,#2C7FB8,841
Team 1,20160201,Net Promoter Score,42.58,null,25,#2C7FB8,842
Team 1,20160202,Net Promoter Score,36.81,null,25,#2C7FB8,843
Team 1,20160203,Net Promoter Score,30.90,null,25,#2C7FB8,844
Team 1,20160204,Net Promoter Score,24.87,null,25,#7FCDBB,845
Team 1,20160205,Net Promoter Score,18.74,null,25,#7FCDBB,846
Team 1,20160206,Net Promoter Score,12.53,null,25,#7FCDBB,847
Team 1,20160207,Net Promoter Score,6.28,null,25,#7FCDBB,848
Team 1,20160208,Net Promoter Score,-0.00,null,25,#7FCDBB,849
Team 1,20160209,Net Promoter Score,-6.28,null,25,#7FCDBB,850
Team 1,20160210,Net Promoter Score,-12.53,null,25,#7FCDBB,851
Team 1,20160211,Net Promoter Score,-18.74,null,25,#7FCDBB,852
Team 1,20160212,Net Promoter Score,-24.87,null,25,#7FCDBB,853
Team 1,20160213,Net Promoter Score,-30.90,null,25,#D95F0E,854
Team 1,20160214,Net Promoter Score,-36.81,null,25,#D95F0E,855
Team 1,20160215,Net Promoter Score,-42.58,null,25,#D95F0E,856
Team 1,20160216,Net Promoter Score,-48.18,null,25,#D95F0E,857
Team 1,20160217,Net Promoter Score,-53.58,null,25,#D95F0E,858
Team 1,20160218,Net Promoter Score,-58.78,null,25,#D95F0E,859
Team 1,20160219,Net Promoter Score,-63.74,null,25,#D95F0E,860
Team 1,20160220,Net Promoter Score,-68.45,null,25,#D95F0E,861
Team 1,20160221,Net Promoter Score,-72.90,null,25,#D95F0E,862
Team 1,20160222,Net Promoter Score,-77.05,null,25,#D95F0E,863
Team 1,20160223,Net Promoter Score,-80.90,null,25,#D95F0E,864
Team 1,20160224,Net Promoter Score,-84.43,null,25,#D95F0E,865
Team 1,20160225,Net Promoter Score,-87.63,null,25,#D95F0E,866
Team 1,20160226,Net Promoter Score,-90.48,null,25,#D95F0E,867
Team 1,20160227,Net Promoter Score,-92.98,null,25,#D95F0E,868
Team 1,20160228,Net Promoter Score,-95.11,null,25,#D95F0E,869
Team 1,20160229,Net Promoter Score,-96.86,null,25,#D95F0E,870
Team 1,20160301,Net Promoter Score,-98.23,null,25,#D95F0E,871
Team 1,20160302,Net Promoter Score,-99.21,null,25,#D95F0E,872
Team 1,20160303,Net Promoter Score,-99.80,null,25,#D95F0E,873
Team 1,20160304,Net Promoter Score,-100.00,null,25,#D95F0E,874
Team 1,20160305,Net Promoter Score,-99.80,null,25,#D95F0E,875
Team 1,20160306,Net Promoter Score,-99.21,null,25,#D95F0E,876
Team 1,20160307,Net Promoter Score,-98.23,null,25,#D95F0E,877
Team 1,20160308,Net Promoter Score,-96.86,null,25,#D95F0E,878
Team 1,20160309,Net Promoter Score,-95.11,null,25,#D95F0E,879
Team 1,20160310,Net Promoter Score,-92.98,null,25,#D95F0E,880
Team 1,20160311,Net Promoter Score,-90.48,null,25,#D95F0E,881
Team 1,20160312,Net Promoter Score,-87.63,null,25,#D95F0E,882
Team 1,20160313,Net Promoter Score,-84.43,null,25,#D95F0E,883
Team 1,20160314,Net Promoter Score,-80.90,null,25,#D95F0E,884
Team 1,20160315,Net Promoter Score,-77.05,null,25,#D95F0E,885
Team 1,20160316,Net Promoter Score,-72.90,null,25,#D95F0E,886
Team 1,20160317,Net Promoter Score,-68.45,null,25,#D95F0E,887
Team 1,20160318,Net Promoter Score,-63.74,null,25,#D95F0E,888
Team 1,20160319,Net Promoter Score,-58.78,null,25,#D95F0E,889
Team 1,20160320,Net Promoter Score,-53.58,null,25,#D95F0E,890
Team 1,20160321,Net Promoter Score,-48.18,null,25,#D95F0E,891
Team 1,20160322,Net Promoter Score,-42.58,null,25,#D95F0E,892
Team 1,20160323,Net Promoter Score,-36.81,null,25,#D95F0E,893
Team 1,20160324,Net Promoter Score,-30.90,null,25,#D95F0E,894
Team 1,20160325,Net Promoter Score,-24.87,null,25,#7FCDBB,895
Team 1,20160326,Net Promoter Score,-18.74,null,25,#7FCDBB,896
Team 1,20160327,Net Promoter Score,-12.53,null,25,#7FCDBB,897
Team 1,20160328,Net Promoter Score,-6.28,null,25,#7FCDBB,898
Team 1,20160329,Net Promoter Score,0.00,null,25,#7FCDBB,899
Team 1,20160330,Net Promoter Score,6.28,null,25,#7FCDBB,900
Team 1,20160331,Net Promoter Score,12.53,null,25,#7FCDBB,901
Team 1,20160401,Net Promoter Score,18.74,null,25,#7FCDBB,902
Team 1,20160402,Net Promoter Score,24.87,null,25,#7FCDBB,903
Team 1,20160403,Net Promoter Score,30.90,null,25,#2C7FB8,904
Team 1,20160404,Net Promoter Score,36.81,null,25,#2C7FB8,905
Team 1,20160405,Net Promoter Score,42.58,null,25,#2C7FB8,906
Team 1,20160406,Net Promoter Score,48.18,null,25,#2C7FB8,907
Team 1,20160407,Net Promoter Score,53.58,null,25,#2C7FB8,908
Team 1,20160408,Net Promoter Score,58.78,null,25,#2C7FB8,909
Team 1,20160409,Net Promoter Score,63.74,null,25,#2C7FB8,910
Team 1,20160410,Net Promoter Score,68.45,null,25,#2C7FB8,911
Team 1,20160411,Net Promoter Score,72.90,null,25,#2C7FB8,912
Team 1,20160412,Net Promoter Score,77.05,null,25,#2C7FB8,913
Team 1,20160413,Net Promoter Score,80.90,null,25,#2C7FB8,914
Team 1,20160414,Net Promoter Score,84.43,null,25,#2C7FB8,915
Team 1,20160415,Net Promoter Score,87.63,null,25,#2C7FB8,916
Team 1,20160416,Net Promoter Score,90.48,null,25,#2C7FB8,917
Team 1,20160417,Net Promoter Score,92.98,null,25,#2C7FB8,918
Team 1,20160418,Net Promoter Score,95.11,null,25,#2C7FB8,919
Team 1,20160419,Net Promoter Score,96.86,null,25,#2C7FB8,920
Team 1,20160420,Net Promoter Score,98.23,null,25,#2C7FB8,921
Team 1,20160421,Net Promoter Score,99.21,null,25,#2C7FB8,922
Team 1,20160422,Net Promoter Score,99.80,null,25,#2C7FB8,923
Team 1,20160423,Net Promoter Score,100.00,null,25,#2C7FB8,924
Team 1,20160424,Net Promoter Score,99.80,null,25,#2C7FB8,925
Team 1,20160425,Net Promoter Score,99.21,null,25,#2C7FB8,926
Team 1,20160426,Net Promoter Score,98.23,null,25,#2C7FB8,927
Team 1,20160427,Net Promoter Score,96.86,null,25,#2C7FB8,928
Team 1,20160428,Net Promoter Score,95.11,null,25,#2C7FB8,929
Team 1,20160429,Net Promoter Score,92.98,null,25,#2C7FB8,930
Team 1,20160430,Net Promoter Score,90.48,null,25,#2C7FB8,931
Team 1,20160501,Net Promoter Score,87.63,null,25,#2C7FB8,932
Team 1,20160502,Net Promoter Score,84.43,null,25,#2C7FB8,933
Team 1,20160503,Net Promoter Score,80.90,null,25,#2C7FB8,934
Team 1,20160504,Net Promoter Score,77.05,null,25,#2C7FB8,935
Team 1,20160505,Net Promoter Score,72.90,null,25,#2C7FB8,936
Team 1,20160506,Net Promoter Score,68.45,null,25,#2C7FB8,937
Team 1,20160507,Net Promoter Score,63.74,null,25,#2C7FB8,938
Team 1,20160508,Net Promoter Score,58.78,null,25,#2C7FB8,939
Team 1,20160509,Net Promoter Score,53.58,null,25,#2C7FB8,940
Team 1,20160510,Net Promoter Score,48.18,null,25,#2C7FB8,941
Team 1,20160511,Net Promoter Score,42.58,null,25,#2C7FB8,942
Team 1,20160512,Net Promoter Score,36.81,null,25,#2C7FB8,943
Team 1,20160513,Net Promoter Score,30.90,null,25,#2C7FB8,944
Team 1,20160514,Net Promoter Score,24.87,null,25,#7FCDBB,945
Team 1,20160515,Net Promoter Score,18.74,null,25,#7FCDBB,946
Team 1,20160516,Net Promoter Score,12.53,null,25,#7FCDBB,947
Team 1,20160517,Net Promoter Score,6.28,null,25,#7FCDBB,948
Team 1,20160518,Net Promoter Score,-0.00,null,25,#7FCDBB,949
Team 1,20160519,Net Promoter Score,-6.28,null,25,#7FCDBB,950
Team 1,20160520,Net Promoter Score,-12.53,null,25,#7FCDBB,951
Team 1,20160521,Net Promoter Score,-18.74,null,25,#7FCDBB,952
Team 1,20160522,Net Promoter Score,-24.87,null,25,#7FCDBB,953
Team 1,20160523,Net Promoter Score,-30.90,null,25,#D95F0E,954
Team 1,20160524,Net Promoter Score,-36.81,null,25,#D95F0E,955
Team 1,20160525,Net Promoter Score,-42.58,null,25,#D95F0E,956
Team 1,20160526,Net Promoter Score,-48.18,null,25,#D95F0E,957
Team 1,20160527,Net Promoter Score,-53.58,null,25,#D95F0E,958
Team 1,20160528,Net Promoter Score,-58.78,null,25,#D95F0E,959
Team 1,20160529,Net Promoter Score,-63.74,null,25,#D95F0E,960
Team 1,20160530,Net Promoter Score,-68.45,null,25,#D95F0E,961
Team 1,20160531,Net Promoter Score,-72.90,null,25,#D95F0E,962
Team 1,20160601,Net Promoter Score,-77.05,null,25,#D95F0E,963
Team 1,20160602,Net Promoter Score,-80.90,null,25,#D95F0E,964
Team 1,20160603,Net Promoter Score,-84.43,null,25,#D95F0E,965
Team 1,20160604,Net Promoter Score,-87.63,null,25,#D95F0E,966
Team 1,20160605,Net Promoter Score,-90.48,null,25,#D95F0E,967
Team 1,20160606,Net Promoter Score,-92.98,null,25,#D95F0E,968
Team 1,20160607,Net Promoter Score,-95.11,null,25,#D95F0E,969
Team 1,20160608,Net Promoter Score,-96.86,null,25,#D95F0E,970
Team 1,20160609,Net Promoter Score,-98.23,null,25,#D95F0E,971
Team 1,20160610,Net Promoter Score,-99.21,null,25,#D95F0E,972
Team 1,20160611,Net Promoter Score,-99.80,null,25,#D95F0E,973
Team 1,20160612,Net Promoter Score,-100.00,null,25,#D95F0E,974
Team 1,20160613,Net Promoter Score,-99.80,null,25,#D95F0E,975
Team 1,20160614,Net Promoter Score,-99.21,null,25,#D95F0E,976
Team 1,20160615,Net Promoter Score,-98.23,null,25,#D95F0E,977
Team 1,20160616,Net Promoter Score,-96.86,null,25,#D95F0E,978
Team 1,20160617,Net Promoter Score,-95.11,null,25,#D95F0E,979
Team 1,20160618,Net Promoter Score,-92.98,null,25,#D95F0E,980
Team 1,20160619,Net Promoter Score,-90.48,null,25,#D95F0E,981
Team 1,20160620,Net Promoter Score,-87.63,null,25,#D95F0E,982
Team 1,20160621,Net Promoter Score,-84.43,null,25,#D95F0E,983
Team 1,20160622,Net Promoter Score,-80.90,null,25,#D95F0E,984
Team 1,20160623,Net Promoter Score,-77.05,null,25,#D95F0E,985
Team 1,20160624,Net Promoter Score,-72.90,null,25,#D95F0E,986
Team 1,20160625,Net Promoter Score,-68.45,null,25,#D95F0E,987
Team 1,20160626,Net Promoter Score,-63.74,null,25,#D95F0E,988
Team 1,20160627,Net Promoter Score,-58.78,null,25,#D95F0E,989
Team 1,20160628,Net Promoter Score,-53.58,null,25,#D95F0E,990
Team 1,20160629,Net Promoter Score,-48.18,null,25,#D95F0E,991
Team 1,20160630,Net Promoter Score,-42.58,null,25,#D95F0E,992
Team 1,20160701,Net Promoter Score,-36.81,null,25,#D95F0E,993
Team 1,20160702,Net Promoter Score,-30.90,null,25,#D95F0E,994
Team 1,20160703,Net Promoter Score,-24.87,null,25,#7FCDBB,995
Team 1,20160704,Net Promoter Score,-18.74,null,25,#7FCDBB,996
Team 1,20160705,Net Promoter Score,-12.53,null,25,#7FCDBB,997
Team 1,20160706,Net Promoter Score,-6.28,null,25,#7FCDBB,998
Team 1,20160707,Net Promoter Score,0.00,null,25,#7FCDBB,999
Team 1,20160708,Net Promoter Score,6.28,null,25,#7FCDBB,1000
Team 1,20160709,Net Promoter Score,12.53,null,25,#7FCDBB,1001
Team 1,20160710,Net Promoter Score,18.74,null,25,#7FCDBB,1002
Team 1,20160711,Net Promoter Score,24.87,null,25,#7FCDBB,1003
Team 1,20160712,Net Promoter Score,30.90,null,25,#2C7FB8,1004
Team 1,20160713,Net Promoter Score,36.81,null,25,#2C7FB8,1005
Team 1,20160714,Net Promoter Score,42.58,null,25,#2C7FB8,1006
Team 1,20160715,Net Promoter Score,48.18,null,25,#2C7FB8,1007
Team 1,20160716,Net Promoter Score,53.58,null,25,#2C7FB8,1008
Team 1,20160717,Net Promoter Score,58.78,null,25,#2C7FB8,1009
Team 1,20160718,Net Promoter Score,63.74,null,25,#2C7FB8,1010
Team 1,20160719,Net Promoter Score,68.45,null,25,#2C7FB8,1011
Team 1,20160720,Net Promoter Score,72.90,null,25,#2C7FB8,1012
Team 1,20160721,Net Promoter Score,77.05,null,25,#2C7FB8,1013
Team 1,20160722,Net Promoter Score,80.90,null,25,#2C7FB8,1014
Team 1,20160723,Net Promoter Score,84.43,null,25,#2C7FB8,1015
Team 1,20160724,Net Promoter Score,87.63,null,25,#2C7FB8,1016
Team 1,20160725,Net Promoter Score,90.48,null,25,#2C7FB8,1017
Team 1,20160726,Net Promoter Score,92.98,null,25,#2C7FB8,1018
Team 1,20160727,Net Promoter Score,95.11,null,25,#2C7FB8,1019
Team 1,20160728,Net Promoter Score,96.86,null,25,#2C7FB8,1020
Team 1,20160729,Net Promoter Score,98.23,null,25,#2C7FB8,1021
Team 1,20160730,Net Promoter Score,99.21,null,25,#2C7FB8,1022
Team 1,20160731,Net Promoter Score,99.80,null,25,#2C7FB8,1023
Team 1,20160801,Net Promoter Score,100.00,null,25,#2C7FB8,1024
Team 1,20160802,Net Promoter Score,99.80,null,25,#2C7FB8,1025
Team 1,20160803,Net Promoter Score,99.21,null,25,#2C7FB8,1026
Team 1,20160804,Net Promoter Score,98.23,null,25,#2C7FB8,1027
Team 1,20160805,Net Promoter Score,96.86,null,25,#2C7FB8,1028
Team 1,20160806,Net Promoter Score,95.11,null,25,#2C7FB8,1029
Team 1,20160807,Net Promoter Score,92.98,null,25,#2C7FB8,1030
Team 1,20160808,Net Promoter Score,90.48,null,25,#2C7FB8,1031
Team 1,20160809,Net Promoter Score,87.63,null,25,#2C7FB8,1032
Team 1,20160810,Net Promoter Score,84.43,null,25,#2C7FB8,1033
Team 1,20160811,Net Promoter Score,80.90,null,25,#2C7FB8,1034
Team 1,20160812,Net Promoter Score,77.05,null,25,#2C7FB8,1035
Team 1,20160813,Net Promoter Score,72.90,null,25,#2C7FB8,1036
Team 1,20160814,Net Promoter Score,68.45,null,25,#2C7FB8,1037
Team 1,20160815,Net Promoter Score,63.74,null,25,#2C7FB8,1038
Team 1,20160816,Net Promoter Score,58.78,null,25,#2C7FB8,1039
Team 1,20160817,Net Promoter Score,53.58,null,25,#2C7FB8,1040
Team 1,20160818,Net Promoter Score,48.18,null,25,#2C7FB8,1041
Team 1,20160819,Net Promoter Score,42.58,null,25,#2C7FB8,1042
Team 1,20160820,Net Promoter Score,36.81,null,25,#2C7FB8,1043
Team 1,20160821,Net Promoter Score,30.90,null,25,#2C7FB8,1044
Team 1,20160822,Net Promoter Score,24.87,null,25,#7FCDBB,1045
Team 1,20160823,Net Promoter Score,18.74,null,25,#7FCDBB,1046
Team 1,20160824,Net Promoter Score,12.53,null,25,#7FCDBB,1047
Team 1,20160825,Net Promoter Score,6.28,null,25,#7FCDBB,1048
Team 1,20160826,Net Promoter Score,-0.00,null,25,#7FCDBB,1049
Team 1,20160827,Net Promoter Score,-6.28,null,25,#7FCDBB,1050
Team 1,20160828,Net Promoter Score,-12.53,null,25,#7FCDBB,1051
Team 1,20160829,Net Promoter Score,-18.74,null,25,#7FCDBB,1052
Team 1,20160830,Net Promoter Score,-24.87,null,25,#7FCDBB,1053
Team 1,20160831,Net Promoter Score,-30.90,null,25,#D95F0E,1054
Team 1,20160901,Net Promoter Score,-36.81,null,25,#D95F0E,1055
Team 1,20160902,Net Promoter Score,-42.58,null,25,#D95F0E,1056
Team 1,20160903,Net Promoter Score,-48.18,null,25,#D95F0E,1057
Team 1,20160904,Net Promoter Score,-53.58,null,25,#D95F0E,1058
Team 1,20160905,Net Promoter Score,-58.78,null,25,#D95F0E,1059
Team 1,20160906,Net Promoter Score,-63.74,null,25,#D95F0E,1060
Team 1,20160907,Net Promoter Score,-68.45,null,25,#D95F0E,1061
Team 1,20160908,Net Promoter Score,-72.90,null,25,#D95F0E,1062
Team 1,20160909,Net Promoter Score,-77.05,null,25,#D95F0E,1063
Team 1,20160910,Net Promoter Score,-80.90,null,25,#D95F0E,1064
Team 1,20160911,Net Promoter Score,-84.43,null,25,#D95F0E,1065
Team 1,20160912,Net Promoter Score,-87.63,null,25,#D95F0E,1066
Team 1,20160913,Net Promoter Score,-90.48,null,25,#D95F0E,1067
Team 1,20160914,Net Promoter Score,-92.98,null,25,#D95F0E,1068
Team 1,20160915,Net Promoter Score,-95.11,null,25,#D95F0E,1069
Team 1,20160916,Net Promoter Score,-96.86,null,25,#D95F0E,1070
Team 1,20160917,Net Promoter Score,-98.23,null,25,#D95F0E,1071
Team 1,20160918,Net Promoter Score,-99.21,null,25,#D95F0E,1072
Team 1,20160919,Net Promoter Score,-99.80,null,25,#D95F0E,1073
Team 1,20160920,Net Promoter Score,-100.00,null,25,#D95F0E,1074
Team 1,20160921,Net Promoter Score,-99.80,null,25,#D95F0E,1075
Team 1,20160922,Net Promoter Score,-99.21,null,25,#D95F0E,1076
Team 1,20160923,Net Promoter Score,-98.23,null,25,#D95F0E,1077
Team 1,20160924,Net Promoter Score,-96.86,null,25,#D95F0E,1078
Team 1,20160925,Net Promoter Score,-95.11,null,25,#D95F0E,1079
Team 1,20160926,Net Promoter Score,-92.98,null,25,#D95F0E,1080
Team 1,20160927,Net Promoter Score,-90.48,null,25,#D95F0E,1081
Team 1,20160928,Net Promoter Score,-87.63,null,25,#D95F0E,1082
Team 1,20160929,Net Promoter Score,-84.43,null,25,#D95F0E,1083
Team 1,20160930,Net Promoter Score,-80.90,null,25,#D95F0E,1084
Team 1,20161001,Net Promoter Score,-77.05,null,25,#D95F0E,1085
Team 1,20161002,Net Promoter Score,-72.90,null,25,#D95F0E,1086
Team 1,20161003,Net Promoter Score,-68.45,null,25,#D95F0E,1087
Team 1,20161004,Net Promoter Score,-63.74,null,25,#D95F0E,1088
Team 1,20161005,Net Promoter Score,-58.78,null,25,#D95F0E,1089
Team 1,20161006,Net Promoter Score,-53.58,null,25,#D95F0E,1090
Team 1,20161007,Net Promoter Score,-48.18,null,25,#D95F0E,1091
Team 1,20161008,Net Promoter Score,-42.58,null,25,#D95F0E,1092
Team 1,20161009,Net Promoter Score,-36.81,null,25,#D95F0E,1093
Team 1,20161010,Net Promoter Score,-30.90,null,25,#D95F0E,1094
Team 1,20161011,Net Promoter Score,-24.87,null,25,#7FCDBB,1095
Team 1,20161012,Net Promoter Score,-18.74,null,25,#7FCDBB,1096
Team 1,20161013,Net Promoter Score,-12.53,null,25,#7FCDBB,1097
Team 1,20161014,Net Promoter Score,-6.28,null,25,#7FCDBB,1098
Team 1,20161015,Net Promoter Score,0.00,null,25,#7FCDBB,1099
Team 1,20161016,Net Promoter Score,6.28,null,25,#7FCDBB,1100
Team 1,20161017,Net Promoter Score,12.53,null,25,#7FCDBB,1101
Team 1,20161018,Net Promoter Score,18.74,null,25,#7FCDBB,1102
Team 1,20161019,Net Promoter Score,24.87,null,25,#7FCDBB,1103
Team 1,20161020,Net Promoter Score,30.90,null,25,#2C7FB8,1104
Team 1,20161021,Net Promoter Score,36.81,null,25,#2C7FB8,1105
Team 1,20161022,Net Promoter Score,42.58,null,25,#2C7FB8,1106
Team 1,20161023,Net Promoter Score,48.18,null,25,#2C7FB8,1107
Team 1,20161024,Net Promoter Score,53.58,null,25,#2C7FB8,1108
Team 1,20161025,Net Promoter Score,58.78,null,25,#2C7FB8,1109
Team 1,20161026,Net Promoter Score,63.74,null,25,#2C7FB8,1110
Team 1,20161027,Net Promoter Score,68.45,null,25,#2C7FB8,1111
Team 1,20161028,Net Promoter Score,72.90,null,25,#2C7FB8,1112
Team 1,20161029,Net Promoter Score,77.05,null,25,#2C7FB8,1113
Team 1,20161030,Net Promoter Score,80.90,null,25,#2C7FB8,1114
Team 1,20161031,Net Promoter Score,84.43,null,25,#2C7FB8,1115
Team 1,20161101,Net Promoter Score,87.63,null,25,#2C7FB8,1116
Team 1,20161102,Net Promoter Score,90.48,null,25,#2C7FB8,1117
Team 1,20161103,Net Promoter Score,92.98,null,25,#2C7FB8,1118
Team 1,20161104,Net Promoter Score,95.11,null,25,#2C7FB8,1119
Team 1,20161105,Net Promoter Score,96.86,null,25,#2C7FB8,1120
