category,xAxis,yAxis,value,trend,target,color,ID
Team 7,20120605,Technical Error Rate,532.2959674,null,25,#e54d35,12601
Team 7,20120606,Technical Error Rate,535.2986057,null,25,#fdbb03,12602
Team 7,20120607,Technical Error Rate,538.3012441,null,25,#e54d35,12603
Team 7,20120608,Technical Error Rate,541.3038825,null,25,#d3e513,12604
Team 7,20120609,Technical Error Rate,544.3065208,null,25,#d3e513,12605
Team 7,20120610,Technical Error Rate,547.3091592,null,25,#e54d35,12606
Team 7,20120611,Technical Error Rate,550.3117975,null,25,#fdbb03,12607
Team 7,20120612,Technical Error Rate,553.3144359,null,25,#fdbb03,12608
Team 7,20120613,Technical Error Rate,556.3170742,null,25,#fdbb03,12609
Team 7,20120614,Technical Error Rate,559.3197126,null,25,#e54d35,12610
Team 7,20120615,Technical Error Rate,562.3223509,null,25,#d3e513,12611
Team 7,20120616,Technical Error Rate,565.3249893,null,25,#fdbb03,12612
Team 7,20120617,Technical Error Rate,568.3276276,null,25,#fdbb03,12613
Team 7,20120618,Technical Error Rate,571.330266,null,25,#fdbb03,12614
Team 7,20120619,Technical Error Rate,574.3329043,null,25,#e54d35,12615
Team 7,20120620,Technical Error Rate,577.3355427,null,25,#e54d35,12616
Team 7,20120621,Technical Error Rate,580.338181,null,25,#e54d35,12617
Team 7,20120622,Technical Error Rate,583.3408194,null,25,#e54d35,12618
Team 7,20120623,Technical Error Rate,586.3434577,null,25,#e54d35,12619
Team 7,20120624,Technical Error Rate,589.3460961,null,25,#fdbb03,12620
Team 7,20120625,Technical Error Rate,592.3487344,null,25,#d3e513,12621
Team 7,20120626,Technical Error Rate,595.3513728,null,25,#fdbb03,12622
Team 7,20120627,Technical Error Rate,598.3540112,null,25,#d3e513,12623
Team 7,20120628,Technical Error Rate,601.3566495,null,25,#d3e513,12624
Team 7,20120629,Technical Error Rate,604.3592879,null,25,#e54d35,12625
Team 7,20120630,Technical Error Rate,607.3619262,null,25,#fdbb03,12626
Team 7,20120701,Technical Error Rate,610.3645646,null,25,#fdbb03,12627
Team 7,20120702,Technical Error Rate,613.3672029,null,25,#fdbb03,12628
Team 7,20120703,Technical Error Rate,616.3698413,null,25,#d3e513,12629
Team 7,20120704,Technical Error Rate,619.3724796,null,25,#e54d35,12630
Team 7,20120705,Technical Error Rate,622.375118,null,25,#e54d35,12631
Team 7,20120706,Technical Error Rate,625.3777563,null,25,#fdbb03,12632
Team 7,20120707,Technical Error Rate,628.3803947,null,25,#e54d35,12633
Team 7,20120708,Technical Error Rate,631.383033,null,25,#d3e513,12634
Team 7,20120709,Technical Error Rate,634.3856714,null,25,#e54d35,12635
Team 7,20120710,Technical Error Rate,637.3883097,null,25,#d3e513,12636
Team 7,20120711,Technical Error Rate,640.3909481,null,25,#e54d35,12637
Team 7,20120712,Technical Error Rate,643.3935864,null,25,#e54d35,12638
Team 7,20120713,Technical Error Rate,646.3962248,null,25,#d3e513,12639
Team 7,20120714,Technical Error Rate,649.3988631,null,25,#fdbb03,12640
Team 7,20120715,Technical Error Rate,652.4015015,null,25,#e54d35,12641
Team 7,20120716,Technical Error Rate,655.4041399,null,25,#fdbb03,12642
Team 7,20120717,Technical Error Rate,658.4067782,null,25,#fdbb03,12643
Team 7,20120718,Technical Error Rate,661.4094166,null,25,#fdbb03,12644
Team 7,20120719,Technical Error Rate,664.4120549,null,25,#e54d35,12645
Team 7,20120720,Technical Error Rate,667.4146933,null,25,#e54d35,12646
Team 7,20120721,Technical Error Rate,670.4173316,null,25,#e54d35,12647
Team 7,20120722,Technical Error Rate,673.41997,null,25,#fdbb03,12648
Team 7,20120723,Technical Error Rate,676.4226083,null,25,#fdbb03,12649
Team 7,20120724,Technical Error Rate,679.4252467,null,25,#e54d35,12650
Team 7,20120725,Technical Error Rate,682.427885,null,25,#e54d35,12651
Team 7,20120726,Technical Error Rate,685.4305234,null,25,#fdbb03,12652
Team 7,20120727,Technical Error Rate,688.4331617,null,25,#e54d35,12653
Team 7,20120728,Technical Error Rate,691.4358001,null,25,#e54d35,12654
Team 7,20120729,Technical Error Rate,694.4384384,null,25,#e54d35,12655
Team 7,20120730,Technical Error Rate,697.4410768,null,25,#fdbb03,12656
Team 7,20120731,Technical Error Rate,700.4437151,null,25,#fdbb03,12657
Team 7,20120801,Technical Error Rate,703.4463535,null,25,#fdbb03,12658
Team 7,20120802,Technical Error Rate,706.4489918,null,25,#e54d35,12659
Team 7,20120803,Technical Error Rate,709.4516302,null,25,#e54d35,12660
Team 7,20120804,Technical Error Rate,712.4542686,null,25,#e54d35,12661
Team 7,20120805,Technical Error Rate,715.4569069,null,25,#d3e513,12662
Team 7,20120805,Technical Error Rate,718.4595453,null,25,#d3e513,12663
Team 7,20120807,Technical Error Rate,721.4621836,null,25,#fdbb03,12664
Team 7,20120808,Technical Error Rate,724.464822,null,25,#d3e513,12665
Team 7,20120809,Technical Error Rate,727.4674603,null,25,#d3e513,12666
Team 7,20120810,Technical Error Rate,730.4700987,null,25,#fdbb03,12667
Team 7,20120811,Technical Error Rate,733.472737,null,25,#d3e513,12668
Team 7,20120812,Technical Error Rate,736.4753754,null,25,#e54d35,12669
Team 7,20120813,Technical Error Rate,739.4780137,null,25,#e54d35,12670
Team 7,20120814,Technical Error Rate,742.4806521,null,25,#e54d35,12671
Team 7,20120815,Technical Error Rate,745.4832904,null,25,#e54d35,12672
Team 7,20120816,Technical Error Rate,748.4859288,null,25,#e54d35,12673
Team 7,20120817,Technical Error Rate,751.4885671,null,25,#d3e513,12674
Team 7,20120818,Technical Error Rate,754.4912055,null,25,#e54d35,12675
Team 7,20120819,Technical Error Rate,757.4938438,null,25,#e54d35,12676
Team 7,20120820,Technical Error Rate,760.4964822,null,25,#e54d35,12677
Team 7,20120821,Technical Error Rate,763.4991205,null,25,#fdbb03,12678
Team 7,20120822,Technical Error Rate,766.5017589,null,25,#d3e513,12679
Team 7,20120823,Technical Error Rate,769.5043973,null,25,#e54d35,12680
Team 7,20120824,Technical Error Rate,772.5070356,null,25,#e54d35,12681
Team 7,20120825,Technical Error Rate,775.509674,null,25,#e54d35,12682
Team 7,20120826,Technical Error Rate,778.5123123,null,25,#fdbb03,12683
Team 7,20120827,Technical Error Rate,781.5149507,null,25,#e54d35,12684
Team 7,20120828,Technical Error Rate,784.517589,null,25,#fdbb03,12685
Team 7,20120829,Technical Error Rate,787.5202274,null,25,#e54d35,12686
Team 7,20120830,Technical Error Rate,790.5228657,null,25,#fdbb03,12687
Team 7,20120831,Technical Error Rate,793.5255041,null,25,#e54d35,12688
Team 7,20120901,Technical Error Rate,796.5281424,null,25,#fdbb03,12689
Team 7,20120902,Technical Error Rate,799.5307808,null,25,#d3e513,12690
Team 7,20120903,Technical Error Rate,802.5334191,null,25,#e54d35,12691
Team 7,20120904,Technical Error Rate,805.5360575,null,25,#e54d35,12692
Team 7,20120905,Technical Error Rate,808.5386958,null,25,#fdbb03,12693
Team 7,20120906,Technical Error Rate,811.5413342,null,25,#d3e513,12694
Team 7,20120907,Technical Error Rate,814.5439725,null,25,#fdbb03,12695
Team 7,20120908,Technical Error Rate,817.5466109,null,25,#e54d35,12696
Team 7,20120909,Technical Error Rate,820.5492492,null,25,#e54d35,12697
Team 7,20120910,Technical Error Rate,823.5518876,null,25,#fdbb03,12698
Team 7,20120911,Technical Error Rate,826.554526,null,25,#fdbb03,12699
Team 7,20120912,Technical Error Rate,829.5571643,null,25,#d3e513,12700
Team 7,20120913,Technical Error Rate,832.5598027,null,25,#fdbb03,12701
Team 7,20120914,Technical Error Rate,835.562441,null,25,#fdbb03,12702
Team 7,20120915,Technical Error Rate,838.5650794,null,25,#e54d35,12703
Team 7,20120916,Technical Error Rate,841.5677177,null,25,#e54d35,12704
Team 7,20120917,Technical Error Rate,844.5703561,null,25,#e54d35,12705
Team 7,20120918,Technical Error Rate,847.5729944,null,25,#d3e513,12706
Team 7,20120919,Technical Error Rate,850.5756328,null,25,#d3e513,12707
Team 7,20120920,Technical Error Rate,853.5782711,null,25,#d3e513,12708
Team 7,20120921,Technical Error Rate,856.5809095,null,25,#e54d35,12709
Team 7,20120922,Technical Error Rate,859.5835478,null,25,#e54d35,12710
Team 7,20120923,Technical Error Rate,862.5861862,null,25,#e54d35,12711
Team 7,20120924,Technical Error Rate,865.5888245,null,25,#d3e513,12712
Team 7,20120925,Technical Error Rate,868.5914629,null,25,#e54d35,12713
Team 7,20120926,Technical Error Rate,871.5941012,null,25,#e54d35,12714
Team 7,20120927,Technical Error Rate,874.5967396,null,25,#e54d35,12715
Team 7,20120928,Technical Error Rate,877.5993779,null,25,#fdbb03,12716
Team 7,20120929,Technical Error Rate,880.6020163,null,25,#fdbb03,12717
Team 7,20120930,Technical Error Rate,883.6046547,null,25,#e54d35,12718
Team 7,20121001,Technical Error Rate,886.607293,null,25,#d3e513,12719
Team 7,20121002,Technical Error Rate,889.6099314,null,25,#d3e513,12720
Team 7,20121003,Technical Error Rate,892.6125697,null,25,#d3e513,12721
Team 7,20121004,Technical Error Rate,895.6152081,null,25,#fdbb03,12722
Team 7,20121005,Technical Error Rate,898.6178464,null,25,#e54d35,12723
Team 7,20121006,Technical Error Rate,901.6204848,null,25,#fdbb03,12724
Team 7,20121006,Technical Error Rate,904.6231231,null,25,#e54d35,12725
Team 7,20121008,Technical Error Rate,907.6257615,null,25,#e54d35,12726
Team 7,20121009,Technical Error Rate,910.6283998,null,25,#e54d35,12727
Team 7,20121010,Technical Error Rate,913.6310382,null,25,#e54d35,12728
Team 7,20121011,Technical Error Rate,916.6336765,null,25,#e54d35,12729
Team 7,20121012,Technical Error Rate,919.6363149,null,25,#e54d35,12730
Team 7,20121013,Technical Error Rate,922.6389532,null,25,#d3e513,12731
Team 7,20121014,Technical Error Rate,925.6415916,null,25,#fdbb03,12732
Team 7,20121015,Technical Error Rate,928.6442299,null,25,#e54d35,12733
Team 7,20121016,Technical Error Rate,931.6468683,null,25,#fdbb03,12734
Team 7,20121017,Technical Error Rate,934.6495066,null,25,#e54d35,12735
Team 7,20121018,Technical Error Rate,937.652145,null,25,#fdbb03,12736
Team 7,20121019,Technical Error Rate,940.6547834,null,25,#fdbb03,12737
Team 7,20121020,Technical Error Rate,943.6574217,null,25,#fdbb03,12738
Team 7,20121021,Technical Error Rate,946.6600601,null,25,#e54d35,12739
Team 7,20121022,Technical Error Rate,949.6626984,null,25,#d3e513,12740
Team 7,20121023,Technical Error Rate,952.6653368,null,25,#e54d35,12741
Team 7,20121024,Technical Error Rate,955.6679751,null,25,#e54d35,12742
Team 7,20121025,Technical Error Rate,958.6706135,null,25,#d3e513,12743
Team 7,20121026,Technical Error Rate,961.6732518,null,25,#fdbb03,12744
Team 7,20121027,Technical Error Rate,964.6758902,null,25,#e54d35,12745
Team 7,20121028,Technical Error Rate,967.6785285,null,25,#fdbb03,12746
Team 7,20121029,Technical Error Rate,970.6811669,null,25,#d3e513,12747
Team 7,20121030,Technical Error Rate,973.6838052,null,25,#e54d35,12748
Team 7,20121031,Technical Error Rate,976.6864436,null,25,#fdbb03,12749
Team 7,20121101,Technical Error Rate,979.6890819,null,25,#e54d35,12750
Team 7,20121102,Technical Error Rate,982.6917203,null,25,#d3e513,12751
Team 7,20121103,Technical Error Rate,985.6943586,null,25,#e54d35,12752
Team 7,20121104,Technical Error Rate,988.696997,null,25,#e54d35,12753
Team 7,20121105,Technical Error Rate,991.6996353,null,25,#d3e513,12754
Team 7,20121106,Technical Error Rate,994.7022737,null,25,#fdbb03,12755
Team 7,20121107,Technical Error Rate,997.7049121,null,25,#d3e513,12756
Team 7,20121108,Technical Error Rate,1000.70755,null,25,#fdbb03,12757
Team 7,20121109,Technical Error Rate,1003.710189,null,25,#d3e513,12758
Team 7,20121110,Technical Error Rate,1006.712827,null,25,#e54d35,12759
Team 7,20121111,Technical Error Rate,1009.715465,null,25,#e54d35,12760
Team 7,20121112,Technical Error Rate,1012.718104,null,25,#fdbb03,12761
Team 7,20121113,Technical Error Rate,1015.720742,null,25,#e54d35,12762
Team 7,20121114,Technical Error Rate,1018.723381,null,25,#fdbb03,12763
Team 7,20121115,Technical Error Rate,1021.726019,null,25,#e54d35,12764
Team 7,20121116,Technical Error Rate,1024.728657,null,25,#fdbb03,12765
Team 7,20121117,Technical Error Rate,1027.731296,null,25,#e54d35,12766
Team 7,20121118,Technical Error Rate,1030.733934,null,25,#d3e513,12767
Team 7,20121119,Technical Error Rate,1033.736572,null,25,#e54d35,12768
Team 7,20121120,Technical Error Rate,1036.739211,null,25,#d3e513,12769
Team 7,20121121,Technical Error Rate,1039.741849,null,25,#fdbb03,12770
Team 7,20121122,Technical Error Rate,1042.744487,null,25,#fdbb03,12771
Team 7,20121123,Technical Error Rate,1045.747126,null,25,#fdbb03,12772
Team 7,20121124,Technical Error Rate,1048.749764,null,25,#d3e513,12773
Team 7,20121125,Technical Error Rate,1051.752402,null,25,#e54d35,12774
Team 7,20121126,Technical Error Rate,1054.755041,null,25,#d3e513,12775
Team 7,20121127,Technical Error Rate,1057.757679,null,25,#fdbb03,12776
Team 7,20121128,Technical Error Rate,1060.760317,null,25,#e54d35,12777
Team 7,20121129,Technical Error Rate,1063.762956,null,25,#d3e513,12778
Team 7,20121130,Technical Error Rate,1066.765594,null,25,#e54d35,12779
Team 7,20121201,Technical Error Rate,1069.768233,null,25,#e54d35,12780
Team 7,20121202,Technical Error Rate,1072.770871,null,25,#d3e513,12781
Team 7,20121203,Technical Error Rate,1075.773509,null,25,#d3e513,12782
Team 7,20121204,Technical Error Rate,1078.776148,null,25,#e54d35,12783
Team 7,20121205,Technical Error Rate,1081.778786,null,25,#e54d35,12784
Team 7,20121206,Technical Error Rate,1084.781424,null,25,#e54d35,12785
Team 7,20121207,Technical Error Rate,1087.784063,null,25,#fdbb03,12786
Team 7,20121208,Technical Error Rate,1090.786701,null,25,#e54d35,12787
Team 7,20121209,Technical Error Rate,1093.789339,null,25,#e54d35,12788
Team 7,20121210,Technical Error Rate,1096.791978,null,25,#fdbb03,12789
Team 7,20121211,Technical Error Rate,1099.794616,null,25,#fdbb03,12790
Team 7,20121212,Technical Error Rate,1102.797254,null,25,#e54d35,12791
Team 7,20121213,Technical Error Rate,1105.799893,null,25,#e54d35,12792
Team 7,20121214,Technical Error Rate,1108.802531,null,25,#d3e513,12793
Team 7,20121215,Technical Error Rate,1111.805169,null,25,#d3e513,12794
Team 7,20121216,Technical Error Rate,1114.807808,null,25,#e54d35,12795
Team 7,20121217,Technical Error Rate,1117.810446,null,25,#d3e513,12796
Team 7,20121218,Technical Error Rate,1120.813085,null,25,#e54d35,12797
Team 7,20121219,Technical Error Rate,1123.815723,null,25,#e54d35,12798
Team 7,20121220,Technical Error Rate,1126.818361,null,25,#d3e513,12799
Team 7,20121221,Technical Error Rate,1129.821,null,25,#e54d35,12800
Team 7,20121222,Technical Error Rate,1132.823638,null,25,#e54d35,12801
Team 7,20121223,Technical Error Rate,1135.826276,null,25,#d3e513,12802
Team 7,20121224,Technical Error Rate,1138.828915,null,25,#e54d35,12803
Team 7,20121225,Technical Error Rate,1141.831553,null,25,#fdbb03,12804
Team 7,20121226,Technical Error Rate,1144.834191,null,25,#e54d35,12805
Team 7,20121227,Technical Error Rate,1147.83683,null,25,#fdbb03,12806
Team 7,20121228,Technical Error Rate,1150.839468,null,25,#d3e513,12807
Team 7,20121229,Technical Error Rate,1153.842106,null,25,#fdbb03,12808
Team 7,20121230,Technical Error Rate,1156.844745,null,25,#fdbb03,12809
Team 7,20121231,Technical Error Rate,1159.847383,null,25,#e54d35,12810
Team 8,20120101,Net Promoter Score,12,null,25,#e54d35,12811
Team 8,20120102,Net Promoter Score,15,null,25,#e54d35,12812
Team 8,20120103,Net Promoter Score,46,null,25,#e54d35,12813
Team 8,20120104,Net Promoter Score,28,null,25,#d3e513,12814
Team 8,20120105,Net Promoter Score,45,null,25,#fdbb03,12815
Team 8,20120106,Net Promoter Score,52.9,null,25,#fdbb03,12816
Team 8,20120107,Net Promoter Score,60.8,null,25,#e54d35,12817
Team 8,20120108,Net Promoter Score,68.7,null,25,#e54d35,12818
Team 8,20120109,Net Promoter Score,76.6,null,25,#e54d35,12819
Team 8,20120110,Net Promoter Score,84.5,null,25,#e54d35,12820
Team 8,20120111,Net Promoter Score,92.4,null,25,#fdbb03,12821
Team 8,20120112,Net Promoter Score,100.3,null,25,#e54d35,12822
Team 8,20120113,Net Promoter Score,108.2,null,25,#d3e513,12823
Team 8,20120114,Net Promoter Score,116.1,null,25,#fdbb03,12824
Team 8,20120115,Net Promoter Score,124,null,25,#fdbb03,12825
Team 8,20120116,Net Promoter Score,131.9,null,25,#d3e513,12826
Team 8,20120117,Net Promoter Score,139.8,null,25,#d3e513,12827
Team 8,20120118,Net Promoter Score,147.7,null,25,#fdbb03,12828
Team 8,20120119,Net Promoter Score,155.6,null,25,#d3e513,12829
Team 8,20120120,Net Promoter Score,163.5,null,25,#fdbb03,12830
Team 8,20120121,Net Promoter Score,171.4,null,25,#fdbb03,12831
Team 8,20120122,Net Promoter Score,179.3,null,25,#d3e513,12832
Team 8,20120123,Net Promoter Score,187.2,null,25,#e54d35,12833
Team 8,20120124,Net Promoter Score,195.1,null,25,#fdbb03,12834
Team 8,20120125,Net Promoter Score,203,null,25,#fdbb03,12835
Team 8,20120126,Net Promoter Score,210.9,null,25,#fdbb03,12836
Team 8,20120127,Net Promoter Score,218.8,null,25,#fdbb03,12837
Team 8,20120128,Net Promoter Score,226.7,null,25,#fdbb03,12838
Team 8,20120129,Net Promoter Score,234.6,null,25,#fdbb03,12839
Team 8,20120130,Net Promoter Score,242.5,null,25,#fdbb03,12840
Team 8,20120131,Net Promoter Score,35,null,25,#fdbb03,12841
Team 8,20120201,Net Promoter Score,26,null,25,#fdbb03,12842
Team 8,20120202,Net Promoter Score,89,null,25,#e54d35,12843
Team 8,20120203,Net Promoter Score,64,null,25,#d3e513,12844
Team 8,20120204,Net Promoter Score,78,null,25,#e54d35,12845
Team 8,20120205,Net Promoter Score,61,null,25,#e54d35,12846
Team 8,20120206,Net Promoter Score,171.9793651,null,25,#e54d35,12847
Team 8,20120207,Net Promoter Score,174.9820034,null,25,#e54d35,12848
Team 8,20120208,Net Promoter Score,177.9846418,null,25,#fdbb03,12849
Team 8,20120209,Net Promoter Score,180.9872801,null,25,#e54d35,12850
Team 8,20120210,Net Promoter Score,183.9899185,null,25,#d3e513,12851
Team 8,20120211,Net Promoter Score,186.9925568,null,25,#e54d35,12852
Team 8,20120212,Net Promoter Score,189.9951952,null,25,#e54d35,12853
Team 8,20120213,Net Promoter Score,192.9978335,null,25,#fdbb03,12854
Team 8,20120214,Net Promoter Score,196.0004719,null,25,#d3e513,12855
Team 8,20120215,Net Promoter Score,199.0031103,null,25,#e54d35,12856
Team 8,20120216,Net Promoter Score,202.0057486,null,25,#d3e513,12857
Team 8,20120217,Net Promoter Score,205.008387,null,25,#e54d35,12858
Team 8,20120218,Net Promoter Score,208.0110253,null,25,#fdbb03,12859
Team 8,20120219,Net Promoter Score,211.0136637,null,25,#e54d35,12860
Team 8,20120220,Net Promoter Score,214.016302,null,25,#e54d35,12861
Team 8,20120221,Net Promoter Score,217.0189404,null,25,#fdbb03,12862
Team 8,20120222,Net Promoter Score,220.0215787,null,25,#d3e513,12863
Team 8,20120223,Net Promoter Score,223.0242171,null,25,#e54d35,12864
Team 8,20120224,Net Promoter Score,226.0268554,null,25,#e54d35,12865
Team 8,20120225,Net Promoter Score,229.0294938,null,25,#e54d35,12866
Team 8,20120226,Net Promoter Score,232.0321321,null,25,#e54d35,12867
Team 8,20120227,Net Promoter Score,235.0347705,null,25,#fdbb03,12868
Team 8,20120228,Net Promoter Score,238.0374088,null,25,#fdbb03,12869
Team 8,20120229,Net Promoter Score,241.0400472,null,25,#fdbb03,12870
Team 8,20120301,Net Promoter Score,244.0426855,null,25,#e54d35,12871
Team 8,20120302,Net Promoter Score,247.0453239,null,25,#e54d35,12872
Team 8,20120303,Net Promoter Score,250.0479622,null,25,#d3e513,12873
Team 8,20120304,Net Promoter Score,253.0506006,null,25,#fdbb03,12874
Team 8,20120305,Net Promoter Score,256.053239,null,25,#fdbb03,12875
Team 8,20120306,Net Promoter Score,259.0558773,null,25,#e54d35,12876
Team 8,20120307,Net Promoter Score,262.0585157,null,25,#fdbb03,12877
Team 8,20120308,Net Promoter Score,265.061154,null,25,#e54d35,12878
Team 8,20120309,Net Promoter Score,268.0637924,null,25,#fdbb03,12879
Team 8,20120310,Net Promoter Score,271.0664307,null,25,#d3e513,12880
Team 8,20120311,Net Promoter Score,274.0690691,null,25,#d3e513,12881
Team 8,20120312,Net Promoter Score,277.0717074,null,25,#fdbb03,12882
Team 8,20120313,Net Promoter Score,280.0743458,null,25,#e54d35,12883
Team 8,20120314,Net Promoter Score,283.0769841,null,25,#fdbb03,12884
Team 8,20120315,Net Promoter Score,286.0796225,null,25,#fdbb03,12885
Team 8,20120316,Net Promoter Score,289.0822608,null,25,#e54d35,12886
Team 8,20120317,Net Promoter Score,292.0848992,null,25,#fdbb03,12887
Team 8,20120318,Net Promoter Score,295.0875375,null,25,#fdbb03,12888
Team 8,20120319,Net Promoter Score,298.0901759,null,25,#e54d35,12889
Team 8,20120320,Net Promoter Score,301.0928142,null,25,#e54d35,12890
Team 8,20120321,Net Promoter Score,304.0954526,null,25,#e54d35,12891
Team 8,20120322,Net Promoter Score,307.0980909,null,25,#d3e513,12892
Team 8,20120323,Net Promoter Score,310.1007293,null,25,#e54d35,12893
Team 8,20120324,Net Promoter Score,313.1033677,null,25,#e54d35,12894
Team 8,20120325,Net Promoter Score,316.106006,null,25,#fdbb03,12895
Team 8,20120326,Net Promoter Score,319.1086444,null,25,#e54d35,12896
Team 8,20120327,Net Promoter Score,322.1112827,null,25,#e54d35,12897
Team 8,20120328,Net Promoter Score,325.1139211,null,25,#fdbb03,12898
Team 8,20120329,Net Promoter Score,328.1165594,null,25,#d3e513,12899
Team 8,20120330,Net Promoter Score,331.1191978,null,25,#d3e513,12900
Team 8,20120331,Net Promoter Score,334.1218361,null,25,#fdbb03,12901
Team 8,20120401,Net Promoter Score,337.1244745,null,25,#d3e513,12902
Team 8,20120402,Net Promoter Score,340.1271128,null,25,#d3e513,12903
Team 8,20120403,Net Promoter Score,343.1297512,null,25,#fdbb03,12904
Team 8,20120404,Net Promoter Score,346.1323895,null,25,#e54d35,12905
Team 8,20120405,Net Promoter Score,349.1350279,null,25,#fdbb03,12906
Team 8,20120405,Net Promoter Score,352.1376662,null,25,#d3e513,12907
Team 8,20120407,Net Promoter Score,355.1403046,null,25,#e54d35,12908
Team 8,20120408,Net Promoter Score,358.1429429,null,25,#e54d35,12909
Team 8,20120409,Net Promoter Score,361.1455813,null,25,#fdbb03,12910
Team 8,20120410,Net Promoter Score,364.1482196,null,25,#fdbb03,12911
Team 8,20120411,Net Promoter Score,367.150858,null,25,#e54d35,12912
Team 8,20120412,Net Promoter Score,370.1534964,null,25,#e54d35,12913
Team 8,20120413,Net Promoter Score,373.1561347,null,25,#e54d35,12914
Team 8,20120414,Net Promoter Score,376.1587731,null,25,#e54d35,12915
Team 8,20120415,Net Promoter Score,379.1614114,null,25,#fdbb03,12916
Team 8,20120416,Net Promoter Score,382.1640498,null,25,#fdbb03,12917
Team 8,20120417,Net Promoter Score,385.1666881,null,25,#d3e513,12918
Team 8,20120418,Net Promoter Score,388.1693265,null,25,#e54d35,12919
Team 8,20120419,Net Promoter Score,391.1719648,null,25,#fdbb03,12920
Team 8,20120420,Net Promoter Score,394.1746032,null,25,#e54d35,12921
Team 8,20120421,Net Promoter Score,397.1772415,null,25,#d3e513,12922
Team 8,20120422,Net Promoter Score,400.1798799,null,25,#e54d35,12923
Team 8,20120423,Net Promoter Score,403.1825182,null,25,#fdbb03,12924
Team 8,20120424,Net Promoter Score,406.1851566,null,25,#e54d35,12925
Team 8,20120425,Net Promoter Score,409.1877949,null,25,#d3e513,12926
Team 8,20120426,Net Promoter Score,412.1904333,null,25,#d3e513,12927
Team 8,20120427,Net Promoter Score,415.1930716,null,25,#fdbb03,12928
Team 8,20120428,Net Promoter Score,418.19571,null,25,#e54d35,12929
Team 8,20120429,Net Promoter Score,421.1983483,null,25,#fdbb03,12930
Team 8,20120430,Net Promoter Score,424.2009867,null,25,#e54d35,12931
Team 8,20120501,Net Promoter Score,427.2036251,null,25,#e54d35,12932
Team 8,20120502,Net Promoter Score,430.2062634,null,25,#d3e513,12933
Team 8,20120503,Net Promoter Score,433.2089018,null,25,#fdbb03,12934
Team 8,20120504,Net Promoter Score,436.2115401,null,25,#d3e513,12935
Team 8,20120505,Net Promoter Score,439.2141785,null,25,#e54d35,12936
Team 8,20120506,Net Promoter Score,442.2168168,null,25,#fdbb03,12937
Team 8,20120507,Net Promoter Score,445.2194552,null,25,#fdbb03,12938
Team 8,20120508,Net Promoter Score,448.2220935,null,25,#e54d35,12939
Team 8,20120509,Net Promoter Score,451.2247319,null,25,#e54d35,12940
Team 8,20120510,Net Promoter Score,454.2273702,null,25,#e54d35,12941
Team 8,20120511,Net Promoter Score,457.2300086,null,25,#fdbb03,12942
Team 8,20120512,Net Promoter Score,460.2326469,null,25,#d3e513,12943
Team 8,20120513,Net Promoter Score,463.2352853,null,25,#e54d35,12944
Team 8,20120514,Net Promoter Score,466.2379236,null,25,#fdbb03,12945
Team 8,20120515,Net Promoter Score,469.240562,null,25,#e54d35,12946
Team 8,20120516,Net Promoter Score,472.2432003,null,25,#fdbb03,12947
Team 8,20120517,Net Promoter Score,475.2458387,null,25,#fdbb03,12948
Team 8,20120518,Net Promoter Score,478.248477,null,25,#e54d35,12949
Team 8,20120519,Net Promoter Score,481.2511154,null,25,#e54d35,12950
Team 8,20120520,Net Promoter Score,484.2537538,null,25,#fdbb03,12951
Team 8,20120521,Net Promoter Score,487.2563921,null,25,#e54d35,12952
Team 8,20120522,Net Promoter Score,490.2590305,null,25,#e54d35,12953
Team 8,20120523,Net Promoter Score,493.2616688,null,25,#e54d35,12954
Team 8,20120524,Net Promoter Score,496.2643072,null,25,#e54d35,12955
Team 8,20120525,Net Promoter Score,499.2669455,null,25,#d3e513,12956
Team 8,20120526,Net Promoter Score,502.2695839,null,25,#d3e513,12957
Team 8,20120527,Net Promoter Score,505.2722222,null,25,#d3e513,12958
Team 8,20120528,Net Promoter Score,508.2748606,null,25,#d3e513,12959
Team 8,20120529,Net Promoter Score,511.2774989,null,25,#fdbb03,12960
Team 8,20120530,Net Promoter Score,514.2801373,null,25,#d3e513,12961
Team 8,20120531,Net Promoter Score,517.2827756,null,25,#e54d35,12962
Team 8,20120601,Net Promoter Score,520.285414,null,25,#fdbb03,12963
Team 8,20120602,Net Promoter Score,523.2880523,null,25,#d3e513,12964
Team 8,20120603,Net Promoter Score,526.2906907,null,25,#e54d35,12965
Team 8,20120604,Net Promoter Score,529.293329,null,25,#e54d35,12966
Team 8,20120605,Net Promoter Score,532.2959674,null,25,#e54d35,12967
Team 8,20120606,Net Promoter Score,535.2986057,null,25,#e54d35,12968
Team 8,20120607,Net Promoter Score,538.3012441,null,25,#e54d35,12969
Team 8,20120608,Net Promoter Score,541.3038825,null,25,#e54d35,12970
Team 8,20120609,Net Promoter Score,544.3065208,null,25,#e54d35,12971
Team 8,20120610,Net Promoter Score,547.3091592,null,25,#e54d35,12972
Team 8,20120611,Net Promoter Score,550.3117975,null,25,#e54d35,12973
Team 8,20120612,Net Promoter Score,553.3144359,null,25,#e54d35,12974
Team 8,20120613,Net Promoter Score,556.3170742,null,25,#d3e513,12975
Team 8,20120614,Net Promoter Score,559.3197126,null,25,#e54d35,12976
Team 8,20120615,Net Promoter Score,562.3223509,null,25,#e54d35,12977
