category,xAxis,yAxis,value,trend,target,color,ID
May-12,Team 4,Cycle Time (Refinance),26.14307209,135,,green,418
May-12,Team 4,Cycle Time (Purchase),25.85268913,180,,red,419
May-12,Team 4,Technical Error Rate,25.56230616,135,,red,420
May-12,Team 5,Net Promoter Score,25.2719232,90,,white,421
May-12,Team 5,Funded Loans,24.98154023,45,,yellow,422
May-12,Team 5,Cycle Time (Refinance),24.69115727,0,,green,423
May-12,Team 5,Cycle Time (Purchase),24.40077431,0,,white,424
May-12,Team 5,Technical Error Rate,24.11039134,45,,yellow,425
May-12,Team 6,Net Promoter Score,23.82000838,90,,white,426
May-12,Team 6,Funded Loans,23.52962542,135,,yellow,427
May-12,Team 6,Cycle Time (Refinance),23.23924245,180,,green,428
May-12,Team 6,Cycle Time (Purchase),22.94885949,135,,white,429
May-12,Team 6,Technical Error Rate,22.65847652,90,,yellow,430
May-12,Team 7,Net Promoter Score,22.36809356,45,,green,431
May-12,Team 7,Funded Loans,22.0777106,0,,red,432
May-12,Team 7,Cycle Time (Refinance),21.78732763,0,,red,433
May-12,Team 7,Cycle Time (Purchase),21.49694467,45,,white,434
May-12,Team 7,Technical Error Rate,21.2065617,90,,yellow,435
May-12,Team 8,Net Promoter Score,20.91617874,135,,green,436
May-12,Team 8,Funded Loans,20.62579578,180,,white,437
May-12,Team 8,Cycle Time (Refinance),20.33541281,135,,yellow,438
May-12,Team 8,Cycle Time (Purchase),20.04502985,90,,white,439
May-12,Team 8,Technical Error Rate,19.75464688,45,,yellow,440
May-12,Team 9,Net Promoter Score,19.46426392,0,,green,441
May-12,Team 9,Funded Loans,19.17388096,0,,white,442
May-12,Team 9,Cycle Time (Refinance),18.88349799,45,,yellow,443
May-12,Team 9,Cycle Time (Purchase),18.59311503,90,,green,444
May-12,Team 9,Technical Error Rate,18.30273206,135,,red,445
May-12,Team 10,Net Promoter Score,18.0123491,180,,red,446
May-12,Team 10,Funded Loans,17.72196614,135,,white,447
May-12,Team 10,Cycle Time (Refinance),17.43158317,90,,yellow,448
May-12,Team 10,Cycle Time (Purchase),17.14120021,45,,green,449
May-12,Team 10,Technical Error Rate,16.85081725,0,,white,450
May-12,Team 11,Net Promoter Score,16.56043428,0,,yellow,451
May-12,Team 11,Funded Loans,16.27005132,45,,white,452
May-12,Team 11,Cycle Time (Refinance),15.97966835,90,,yellow,453
May-12,Team 11,Cycle Time (Purchase),15.68928539,135,,green,454
May-12,Team 11,Technical Error Rate,15.39890243,180,,white,455
May-12,Team 12,Net Promoter Score,15.10851946,135,,yellow,456
May-12,Team 12,Funded Loans,14.8181365,90,,green,457
May-12,Team 12,Cycle Time (Refinance),14.52775353,45,,red,458
May-12,Team 12,Cycle Time (Purchase),14.23737057,0,,red,459
May-12,Team 12,Technical Error Rate,13.94698761,0,,white,460
May-12,Team 13,Net Promoter Score,13.65660464,45,,yellow,461
May-12,Team 13,Funded Loans,13.36622168,90,,green,462
May-12,Team 13,Cycle Time (Refinance),13.07583871,135,,white,463
May-12,Team 13,Cycle Time (Purchase),12.78545575,180,,yellow,464
May-12,Team 13,Technical Error Rate,12.49507279,135,,white,465
May-12,Team 14,Net Promoter Score,12.20468982,90,,yellow,466
May-12,Team 14,Funded Loans,11.91430686,45,,green,467
May-12,Team 14,Cycle Time (Refinance),11.62392389,0,,white,468
May-12,Team 14,Cycle Time (Purchase),11.33354093,0,,yellow,469
May-12,Team 14,Technical Error Rate,11.04315797,45,,green,470
May-12,Team 15,Net Promoter Score,10.752775,90,,red,471
May-12,Team 15,Funded Loans,10.46239204,135,,red,472
May-12,Team 15,Cycle Time (Refinance),10.17200908,180,,white,473
May-12,Team 15,Cycle Time (Purchase),9.881626111,135,,yellow,474
May-12,Team 15,Technical Error Rate,9.591243147,90,,green,475
May-12,Team 16,Net Promoter Score,9.300860184,45,,white,476
May-12,Team 16,Funded Loans,9.01047722,0,,yellow,477
May-12,Team 16,Cycle Time (Refinance),8.720094256,0,,white,478
May-12,Team 16,Cycle Time (Purchase),8.429711292,45,,yellow,479
May-12,Team 16,Technical Error Rate,8.139328328,90,,green,480
May-12,Team 17,Net Promoter Score,7.848945364,135,,white,481
May-12,Team 17,Funded Loans,7.5585624,180,,yellow,482
May-12,Team 17,Cycle Time (Refinance),7.268179436,135,,green,483
May-12,Team 17,Cycle Time (Purchase),6.977796472,90,,red,484
May-12,Team 17,Technical Error Rate,6.687413508,45,,red,485
May-12,Team 18,Net Promoter Score,6.397030544,0,,white,486
May-12,Team 18,Funded Loans,6.106647581,0,,yellow,487
May-12,Team 18,Cycle Time (Refinance),5.816264617,45,,green,488
May-12,Team 18,Cycle Time (Purchase),5.525881653,90,,white,489
May-12,Team 18,Technical Error Rate,5.235498689,135,,yellow,490
May-12,Team 19,Net Promoter Score,4.945115725,180,,white,491
May-12,Team 19,Funded Loans,4.654732761,135,,yellow,492
May-12,Team 19,Cycle Time (Refinance),4.364349797,90,,green,493
May-12,Team 19,Cycle Time (Purchase),4.073966833,45,,white,494
May-12,Team 19,Technical Error Rate,3.783583869,0,,yellow,495
May-12,Team 20,Net Promoter Score,3.493200905,0,,green,496
May-12,Team 20,Funded Loans,3.202817941,45,,red,497
May-12,Team 20,Cycle Time (Refinance),2.912434978,90,,red,498
May-12,Team 20,Cycle Time (Purchase),2.622052014,135,,white,499
May-12,Team 20,Technical Error Rate,2.33166905,180,,yellow,500
Jun-12,Team 1,Net Promoter Score,2.041286086,135,,green,501
Jun-12,Team 1,Funded Loans,1.750903122,90,,white,502
Jun-12,Team 1,Cycle Time (Refinance),1.460520158,45,,yellow,503
Jun-12,Team 1,Cycle Time (Purchase),1.170137194,0,,white,504
Jun-12,Team 1,Technical Error Rate,0.87975423,0,,yellow,505
Jun-12,Team 2,Net Promoter Score,0.589371266,45,,green,506
Jun-12,Team 2,Funded Loans,0.298988302,90,,white,507
Jun-12,Team 2,Cycle Time (Refinance),0.008605338,135,,yellow,508
Jun-12,Team 2,Cycle Time (Purchase),12,180,,green,509
Jun-12,Team 2,Technical Error Rate,15,135,,red,510
Jun-12,Team 3,Net Promoter Score,32,90,,red,511
Jun-12,Team 3,Funded Loans,20,45,,white,512
Jun-12,Team 3,Cycle Time (Refinance),68,0,,yellow,513
Jun-12,Team 3,Cycle Time (Purchase),123,0,,green,514
Jun-12,Team 3,Technical Error Rate,56,45,,white,515
Jun-12,Team 4,Net Promoter Score,198,90,,yellow,516
Jun-12,Team 4,Funded Loans,2,135,,white,517
Jun-12,Team 4,Cycle Time (Refinance),0,180,,yellow,518
Jun-12,Team 4,Cycle Time (Purchase),79.06666667,135,,green,519
Jun-12,Team 4,Technical Error Rate,83.87878788,90,,white,520
Jun-12,Team 5,Net Promoter Score,88.69090909,45,,yellow,521
Jun-12,Team 5,Funded Loans,93.5030303,0,,green,522
Jun-12,Team 5,Cycle Time (Refinance),98.31515152,0,,red,523
Jun-12,Team 5,Cycle Time (Purchase),103.1272727,45,,red,524
Jun-12,Team 5,Technical Error Rate,107.9393939,90,,white,525
Jun-12,Team 6,Net Promoter Score,112.7515152,135,,yellow,526
Jun-12,Team 6,Funded Loans,117.5636364,180,,green,527
Jun-12,Team 6,Cycle Time (Refinance),122.3757576,135,,white,528
Jun-12,Team 6,Cycle Time (Purchase),12,90,,yellow,529
Jun-12,Team 6,Technical Error Rate,15,45,,white,530
Jun-12,Team 7,Net Promoter Score,32,0,,yellow,531
Jun-12,Team 7,Funded Loans,20,0,,green,532
Jun-12,Team 7,Cycle Time (Refinance),68,45,,white,533
Jun-12,Team 7,Cycle Time (Purchase),123,90,,yellow,534
Jun-12,Team 7,Technical Error Rate,56,135,,green,535
Jun-12,Team 8,Net Promoter Score,198,180,,red,536
Jun-12,Team 8,Funded Loans,2,135,,red,537
Jun-12,Team 8,Cycle Time (Refinance),0,90,,white,538
Jun-12,Team 8,Cycle Time (Purchase),79.06666667,45,,yellow,539
Jun-12,Team 8,Technical Error Rate,83.87878788,0,,green,540
Jun-12,Team 9,Net Promoter Score,88.69090909,0,,white,541
Jun-12,Team 9,Funded Loans,93.5030303,45,,yellow,542
Jun-12,Team 9,Cycle Time (Refinance),98.31515152,90,,white,543
Jun-12,Team 9,Cycle Time (Purchase),76.1959596,135,,yellow,544
Jun-12,Team 9,Technical Error Rate,75.09605142,180,,green,545
Jun-12,Team 10,Net Promoter Score,73.99614325,135,,white,546
Jun-12,Team 10,Funded Loans,72.89623508,90,,yellow,547
Jun-12,Team 10,Cycle Time (Refinance),71.79632691,45,,green,548
Jun-12,Team 10,Cycle Time (Purchase),63.37730552,0,,red,549
Jun-12,Team 10,Technical Error Rate,59.15738554,0,,red,550
Jun-12,Team 11,Net Promoter Score,54.93746556,45,,white,551
Jun-12,Team 11,Funded Loans,50.71754559,90,,yellow,552
Jun-12,Team 11,Cycle Time (Refinance),46.49762561,135,,green,553
Jun-12,Team 11,Cycle Time (Purchase),48.28684432,180,,white,554
Jun-12,Team 11,Technical Error Rate,45.25501162,135,,yellow,555
Jun-12,Team 12,Net Promoter Score,42.22317891,90,,white,556
Jun-12,Team 12,Funded Loans,39.19134621,45,,yellow,557
Jun-12,Team 12,Cycle Time (Refinance),36.1595135,0,,green,558
Jun-12,Team 12,Cycle Time (Purchase),46.1356072,0,,white,559
Jun-12,Team 12,Technical Error Rate,44.75841914,45,,yellow,560
Jun-12,Team 13,Net Promoter Score,43.38123107,90,,green,561
Jun-12,Team 13,Funded Loans,42.004043,135,,red,562
Jun-12,Team 13,Cycle Time (Refinance),40.62685493,180,,red,563
Jun-12,Team 13,Cycle Time (Purchase),73.99614325,135,,white,564
Jun-12,Team 13,Technical Error Rate,72.89623508,90,,yellow,565
Jun-12,Team 14,Net Promoter Score,71.79632691,45,,green,566
Jun-12,Team 14,Funded Loans,63.37730552,0,,white,567
Jun-12,Team 14,Cycle Time (Refinance),59.15738554,0,,yellow,568
Jun-12,Team 14,Cycle Time (Purchase),54.93746556,45,,white,569
Jun-12,Team 14,Technical Error Rate,50.71754559,90,,yellow,570
Jun-12,Team 15,Net Promoter Score,46.49762561,135,,green,571
Jun-12,Team 15,Funded Loans,48.28684432,180,,white,572
Jun-12,Team 15,Cycle Time (Refinance),54.89098552,135,,yellow,573
Jun-12,Team 15,Cycle Time (Purchase),54.60060255,90,,green,574
Jun-12,Team 15,Technical Error Rate,54.31021959,45,,red,575
Jun-12,Team 16,Net Promoter Score,54.01983663,0,,red,576
Jun-12,Team 16,Funded Loans,53.72945366,0,,white,577
Jun-12,Team 16,Cycle Time (Refinance),53.4390707,45,,yellow,578
Jun-12,Team 16,Cycle Time (Purchase),53.14868773,90,,green,579
Jun-12,Team 16,Technical Error Rate,52.85830477,135,,white,580
Jun-12,Team 17,Net Promoter Score,52.56792181,180,,yellow,581
Jun-12,Team 17,Funded Loans,52.27753884,135,,white,582
Jun-12,Team 17,Cycle Time (Refinance),51.98715588,90,,yellow,583
Jun-12,Team 17,Cycle Time (Purchase),51.69677291,45,,green,584
Jun-12,Team 17,Technical Error Rate,51.40638995,0,,white,585
Jun-12,Team 18,Net Promoter Score,51.11600699,0,,yellow,586
Jun-12,Team 18,Funded Loans,50.82562402,45,,green,587
Jun-12,Team 18,Cycle Time (Refinance),50.53524106,90,,red,588
Jun-12,Team 18,Cycle Time (Purchase),50.24485809,135,,red,589
Jun-12,Team 18,Technical Error Rate,49.95447513,180,,white,590
Jun-12,Team 19,Net Promoter Score,49.66409217,135,,yellow,591
Jun-12,Team 19,Funded Loans,49.3737092,90,,green,592
Jun-12,Team 19,Cycle Time (Refinance),49.08332624,45,,white,593
Jun-12,Team 19,Cycle Time (Purchase),48.79294328,0,,yellow,594
Jun-12,Team 19,Technical Error Rate,48.50256031,0,,white,595
Jun-12,Team 20,Net Promoter Score,48.21217735,45,,yellow,596
Jun-12,Team 20,Funded Loans,47.92179438,90,,green,597
Jun-12,Team 20,Cycle Time (Refinance),47.63141142,135,,white,598
Jun-12,Team 20,Cycle Time (Purchase),47.34102846,180,,yellow,599
Jun-12,Team 20,Technical Error Rate,47.05064549,135,,green,600
Jul-12,Team 1,Net Promoter Score,46.76026253,90,,red,601
Jul-12,Team 1,Funded Loans,46.46987956,45,,red,602
Jul-12,Team 1,Cycle Time (Refinance),46.1794966,0,,white,603
Jul-12,Team 1,Cycle Time (Purchase),45.88911364,0,,yellow,604
Jul-12,Team 1,Technical Error Rate,45.59873067,45,,green,605
Jul-12,Team 2,Net Promoter Score,45.30834771,90,,white,606
Jul-12,Team 2,Funded Loans,45.01796474,135,,yellow,607
Jul-12,Team 2,Cycle Time (Refinance),44.72758178,180,,white,608
Jul-12,Team 2,Cycle Time (Purchase),44.43719882,135,,yellow,609
Jul-12,Team 2,Technical Error Rate,44.14681585,90,,green,610
Jul-12,Team 3,Net Promoter Score,43.85643289,45,,white,611
Jul-12,Team 3,Funded Loans,43.56604992,0,,yellow,612
Jul-12,Team 3,Cycle Time (Refinance),43.27566696,0,,green,613
Jul-12,Team 3,Cycle Time (Purchase),42.985284,45,,red,614
Jul-12,Team 3,Technical Error Rate,42.69490103,90,,red,615
Jul-12,Team 4,Net Promoter Score,42.40451807,135,,white,616
Jul-12,Team 4,Funded Loans,42.11413511,180,,yellow,617
Jul-12,Team 4,Cycle Time (Refinance),41.82375214,135,,green,618
Jul-12,Team 4,Cycle Time (Purchase),41.53336918,90,,white,619
Jul-12,Team 4,Technical Error Rate,41.24298621,45,,yellow,620
Jul-12,Team 5,Net Promoter Score,40.95260325,0,,white,621
Jul-12,Team 5,Funded Loans,40.66222029,0,,yellow,622
Jul-12,Team 5,Cycle Time (Refinance),40.37183732,45,,green,623
Jul-12,Team 5,Cycle Time (Purchase),40.08145436,90,,white,624
Jul-12,Team 5,Technical Error Rate,39.79107139,135,,yellow,625
Jul-12,Team 6,Net Promoter Score,39.50068843,180,,green,626
Jul-12,Team 6,Funded Loans,39.21030547,135,,red,627
Jul-12,Team 6,Cycle Time (Refinance),38.9199225,90,,red,628
Jul-12,Team 6,Cycle Time (Purchase),38.62953954,45,,white,629
Jul-12,Team 6,Technical Error Rate,38.33915657,0,,yellow,630
Jul-12,Team 7,Net Promoter Score,38.04877361,0,,green,631
Jul-12,Team 7,Funded Loans,37.75839065,45,,white,632
Jul-12,Team 7,Cycle Time (Refinance),37.46800768,90,,yellow,633
Jul-12,Team 7,Cycle Time (Purchase),37.17762472,135,,white,634
Jul-12,Team 7,Technical Error Rate,36.88724175,180,,yellow,635
Jul-12,Team 8,Net Promoter Score,36.59685879,135,,green,636
Jul-12,Team 8,Funded Loans,36.30647583,90,,white,637
Jul-12,Team 8,Cycle Time (Refinance),36.01609286,45,,yellow,638
Jul-12,Team 8,Cycle Time (Purchase),35.7257099,0,,green,639
Jul-12,Team 8,Technical Error Rate,35.43532694,0,,red,640
Jul-12,Team 9,Net Promoter Score,35.14494397,45,,red,641
Jul-12,Team 9,Funded Loans,34.85456101,90,,white,642
Jul-12,Team 9,Cycle Time (Refinance),34.56417804,135,,yellow,643
Jul-12,Team 9,Cycle Time (Purchase),34.27379508,180,,green,644
Jul-12,Team 9,Technical Error Rate,33.98341212,135,,white,645
Jul-12,Team 10,Net Promoter Score,33.69302915,90,,yellow,646
Jul-12,Team 10,Funded Loans,33.40264619,45,,white,647
Jul-12,Team 10,Cycle Time (Refinance),33.11226322,0,,yellow,648
Jul-12,Team 10,Cycle Time (Purchase),32.82188026,0,,green,649
Jul-12,Team 10,Technical Error Rate,32.5314973,45,,white,650
Jul-12,Team 11,Net Promoter Score,32.24111433,90,,yellow,651
Jul-12,Team 11,Funded Loans,31.95073137,135,,green,652
Jul-12,Team 11,Cycle Time (Refinance),31.6603484,180,,red,653
Jul-12,Team 11,Cycle Time (Purchase),31.36996544,135,,red,654
Jul-12,Team 11,Technical Error Rate,31.07958248,90,,white,655
Jul-12,Team 12,Net Promoter Score,30.78919951,45,,yellow,656
Jul-12,Team 12,Funded Loans,30.49881655,0,,green,657
Jul-12,Team 12,Cycle Time (Refinance),30.20843359,0,,white,658
Jul-12,Team 12,Cycle Time (Purchase),29.91805062,45,,yellow,659
Jul-12,Team 12,Technical Error Rate,29.62766766,90,,white,660
Jul-12,Team 13,Net Promoter Score,29.33728469,135,,yellow,661
Jul-12,Team 13,Funded Loans,29.04690173,180,,green,662
Jul-12,Team 13,Cycle Time (Refinance),28.75651877,135,,white,663
Jul-12,Team 13,Cycle Time (Purchase),28.4661358,90,,yellow,664
Jul-12,Team 13,Technical Error Rate,28.17575284,45,,green,665
Jul-12,Team 14,Net Promoter Score,27.88536987,0,,red,666
Jul-12,Team 14,Funded Loans,27.59498691,0,,red,667
Jul-12,Team 14,Cycle Time (Refinance),27.30460395,45,,white,668
Jul-12,Team 14,Cycle Time (Purchase),27.01422098,90,,yellow,669
Jul-12,Team 14,Technical Error Rate,26.72383802,135,,green,670
Jul-12,Team 15,Net Promoter Score,26.43345505,180,,white,671
Jul-12,Team 15,Funded Loans,26.14307209,135,,yellow,672
Jul-12,Team 15,Cycle Time (Refinance),25.85268913,90,,white,673
Jul-12,Team 15,Cycle Time (Purchase),25.56230616,45,,yellow,674
Jul-12,Team 15,Technical Error Rate,25.2719232,0,,green,675
Jul-12,Team 16,Net Promoter Score,24.98154023,0,,white,676
Jul-12,Team 16,Funded Loans,24.69115727,45,,yellow,677
Jul-12,Team 16,Cycle Time (Refinance),24.40077431,90,,green,678
Jul-12,Team 16,Cycle Time (Purchase),24.11039134,135,,red,679
Jul-12,Team 16,Technical Error Rate,23.82000838,180,,red,680
Jul-12,Team 17,Net Promoter Score,23.52962542,135,,white,681
Jul-12,Team 17,Funded Loans,23.23924245,90,,yellow,682
Jul-12,Team 17,Cycle Time (Refinance),22.94885949,45,,green,683
Jul-12,Team 17,Cycle Time (Purchase),22.65847652,0,,white,684
Jul-12,Team 17,Technical Error Rate,22.36809356,0,,yellow,685
Jul-12,Team 18,Net Promoter Score,22.0777106,45,,white,686
Jul-12,Team 18,Funded Loans,21.78732763,90,,yellow,687
Jul-12,Team 18,Cycle Time (Refinance),21.49694467,135,,green,688
Jul-12,Team 18,Cycle Time (Purchase),21.2065617,180,,white,689
Jul-12,Team 18,Technical Error Rate,20.91617874,135,,yellow,690
Jul-12,Team 19,Net Promoter Score,20.62579578,90,,green,691
Jul-12,Team 19,Funded Loans,20.33541281,45,,red,692
Jul-12,Team 19,Cycle Time (Refinance),20.04502985,0,,red,693
Jul-12,Team 19,Cycle Time (Purchase),19.75464688,0,,white,694
Jul-12,Team 19,Technical Error Rate,19.46426392,45,,yellow,695
Jul-12,Team 20,Net Promoter Score,19.17388096,90,,green,696
Jul-12,Team 20,Funded Loans,18.88349799,135,,white,697
Jul-12,Team 20,Cycle Time (Refinance),18.59311503,180,,yellow,698
Jul-12,Team 20,Cycle Time (Purchase),18.30273206,135,,white,699
Jul-12,Team 20,Technical Error Rate,18.0123491,90,,yellow,700
Aug-12,Team 1,Net Promoter Score,17.72196614,45,,green,701
Aug-12,Team 1,Funded Loans,17.43158317,0,,white,702
Aug-12,Team 1,Cycle Time (Refinance),17.14120021,0,,yellow,703
Aug-12,Team 1,Cycle Time (Purchase),16.85081725,45,,green,704
Aug-12,Team 1,Technical Error Rate,16.56043428,90,,red,705
Aug-12,Team 2,Net Promoter Score,16.27005132,135,,red,706
Aug-12,Team 2,Funded Loans,15.97966835,180,,white,707
Aug-12,Team 2,Cycle Time (Refinance),15.68928539,135,,yellow,708
Aug-12,Team 2,Cycle Time (Purchase),15.39890243,90,,green,709
Aug-12,Team 2,Technical Error Rate,15.10851946,45,,white,710
Aug-12,Team 3,Net Promoter Score,14.8181365,0,,yellow,711
Aug-12,Team 3,Funded Loans,14.52775353,0,,white,712
Aug-12,Team 3,Cycle Time (Refinance),14.23737057,45,,yellow,713
Aug-12,Team 3,Cycle Time (Purchase),13.94698761,90,,green,714
Aug-12,Team 3,Technical Error Rate,13.65660464,135,,white,715
Aug-12,Team 4,Net Promoter Score,13.36622168,180,,yellow,716
Aug-12,Team 4,Funded Loans,13.07583871,135,,green,717
Aug-12,Team 4,Cycle Time (Refinance),12.78545575,90,,red,718
Aug-12,Team 4,Cycle Time (Purchase),12.49507279,45,,red,719
Aug-12,Team 4,Technical Error Rate,12.20468982,0,,white,720
Aug-12,Team 5,Net Promoter Score,11.91430686,0,,yellow,721
Aug-12,Team 5,Funded Loans,11.62392389,45,,green,722
Aug-12,Team 5,Cycle Time (Refinance),11.33354093,90,,white,723
Aug-12,Team 5,Cycle Time (Purchase),11.04315797,135,,yellow,724
Aug-12,Team 5,Technical Error Rate,10.752775,180,,white,725
Aug-12,Team 6,Net Promoter Score,10.46239204,135,,yellow,726
Aug-12,Team 6,Funded Loans,10.17200908,90,,green,727
Aug-12,Team 6,Cycle Time (Refinance),9.881626111,45,,white,728
Aug-12,Team 6,Cycle Time (Purchase),9.591243147,0,,yellow,729
Aug-12,Team 6,Technical Error Rate,9.300860184,0,,green,730
Aug-12,Team 7,Net Promoter Score,9.01047722,45,,red,731
Aug-12,Team 7,Funded Loans,8.720094256,90,,red,732
Aug-12,Team 7,Cycle Time (Refinance),8.429711292,135,,white,733
Aug-12,Team 7,Cycle Time (Purchase),8.139328328,180,,yellow,734
Aug-12,Team 7,Technical Error Rate,7.848945364,135,,green,735
Aug-12,Team 8,Net Promoter Score,7.5585624,90,,white,736
Aug-12,Team 8,Funded Loans,7.268179436,45,,yellow,737
Aug-12,Team 8,Cycle Time (Refinance),6.977796472,0,,white,738
Aug-12,Team 8,Cycle Time (Purchase),6.687413508,0,,yellow,739
Aug-12,Team 8,Technical Error Rate,6.397030544,45,,green,740
Aug-12,Team 9,Net Promoter Score,6.106647581,90,,white,741
Aug-12,Team 9,Funded Loans,5.816264617,135,,yellow,742
Aug-12,Team 9,Cycle Time (Refinance),5.525881653,180,,green,743
Aug-12,Team 9,Cycle Time (Purchase),5.235498689,135,,red,744
Aug-12,Team 9,Technical Error Rate,4.945115725,90,,red,745
Aug-12,Team 10,Net Promoter Score,4.654732761,45,,white,746
Aug-12,Team 10,Funded Loans,4.364349797,0,,yellow,747
Aug-12,Team 10,Cycle Time (Refinance),4.073966833,0,,green,748
Aug-12,Team 10,Cycle Time (Purchase),3.783583869,45,,white,749
Aug-12,Team 10,Technical Error Rate,3.493200905,90,,yellow,750
Aug-12,Team 11,Net Promoter Score,3.202817941,135,,white,751
Aug-12,Team 11,Funded Loans,2.912434978,180,,yellow,752
Aug-12,Team 11,Cycle Time (Refinance),2.622052014,135,,green,753
Aug-12,Team 11,Cycle Time (Purchase),2.33166905,90,,white,754
Aug-12,Team 11,Technical Error Rate,2.041286086,45,,yellow,755
Aug-12,Team 12,Net Promoter Score,1.750903122,0,,green,756
Aug-12,Team 12,Funded Loans,1.460520158,0,,red,757
Aug-12,Team 12,Cycle Time (Refinance),1.170137194,45,,red,758
Aug-12,Team 12,Cycle Time (Purchase),0.87975423,90,,white,759
Aug-12,Team 12,Technical Error Rate,0.589371266,135,,yellow,760
Aug-12,Team 13,Net Promoter Score,0.298988302,180,,green,761
Aug-12,Team 13,Funded Loans,0.008605338,135,,white,762
Aug-12,Team 13,Cycle Time (Refinance),12,90,,yellow,763
Aug-12,Team 13,Cycle Time (Purchase),15,45,,white,764
Aug-12,Team 13,Technical Error Rate,32,0,,yellow,765
Aug-12,Team 14,Net Promoter Score,20,0,,green,766
Aug-12,Team 14,Funded Loans,68,45,,white,767
Aug-12,Team 14,Cycle Time (Refinance),123,90,,yellow,768
Aug-12,Team 14,Cycle Time (Purchase),56,135,,green,769
Aug-12,Team 14,Technical Error Rate,198,180,,red,770
Aug-12,Team 15,Net Promoter Score,2,135,,red,771
Aug-12,Team 15,Funded Loans,0,90,,white,772
Aug-12,Team 15,Cycle Time (Refinance),79.06666667,45,,yellow,773
Aug-12,Team 15,Cycle Time (Purchase),83.87878788,0,,green,774
Aug-12,Team 15,Technical Error Rate,88.69090909,0,,white,775
Aug-12,Team 16,Net Promoter Score,93.5030303,45,,yellow,776
Aug-12,Team 16,Funded Loans,98.31515152,90,,white,777
Aug-12,Team 16,Cycle Time (Refinance),103.1272727,135,,yellow,778
Aug-12,Team 16,Cycle Time (Purchase),107.9393939,180,,green,779
Aug-12,Team 16,Technical Error Rate,112.7515152,135,,white,780
Aug-12,Team 17,Net Promoter Score,117.5636364,90,,yellow,781
Aug-12,Team 17,Funded Loans,122.3757576,45,,green,782
Aug-12,Team 17,Cycle Time (Refinance),12,0,,red,783
Aug-12,Team 17,Cycle Time (Purchase),15,0,,red,784
Aug-12,Team 17,Technical Error Rate,32,45,,white,785
Aug-12,Team 18,Net Promoter Score,20,90,,yellow,786
Aug-12,Team 18,Funded Loans,68,135,,green,787
Aug-12,Team 18,Cycle Time (Refinance),123,180,,white,788
Aug-12,Team 18,Cycle Time (Purchase),56,135,,yellow,789
Aug-12,Team 18,Technical Error Rate,198,90,,white,790
Aug-12,Team 19,Net Promoter Score,2,45,,yellow,791
Aug-12,Team 19,Funded Loans,0,0,,green,792
Aug-12,Team 19,Cycle Time (Refinance),79.06666667,0,,white,793
Aug-12,Team 19,Cycle Time (Purchase),83.87878788,45,,yellow,794
Aug-12,Team 19,Technical Error Rate,88.69090909,90,,green,795
Aug-12,Team 20,Net Promoter Score,93.5030303,135,,red,796
Aug-12,Team 20,Funded Loans,98.31515152,180,,red,797
Aug-12,Team 20,Cycle Time (Refinance),76.1959596,135,,white,798
Aug-12,Team 20,Cycle Time (Purchase),75.09605142,90,,yellow,799
Aug-12,Team 20,Technical Error Rate,73.99614325,45,,green,800
Sep-12,Team 1,Net Promoter Score,72.89623508,0,,white,801
Sep-12,Team 1,Funded Loans,71.79632691,0,,yellow,802
Sep-12,Team 1,Cycle Time (Refinance),63.37730552,45,,white,803
Sep-12,Team 1,Cycle Time (Purchase),59.15738554,90,,yellow,804
Sep-12,Team 1,Technical Error Rate,54.93746556,135,,green,805
Sep-12,Team 2,Net Promoter Score,50.71754559,180,,white,806
Sep-12,Team 2,Funded Loans,46.49762561,135,,yellow,807
Sep-12,Team 2,Cycle Time (Refinance),48.28684432,90,,green,808
Sep-12,Team 2,Cycle Time (Purchase),45.25501162,45,,red,809
Sep-12,Team 2,Technical Error Rate,42.22317891,0,,red,810
Sep-12,Team 3,Net Promoter Score,39.19134621,0,,white,811
Sep-12,Team 3,Funded Loans,36.1595135,45,,yellow,812
Sep-12,Team 3,Cycle Time (Refinance),46.1356072,90,,green,813
Sep-12,Team 3,Cycle Time (Purchase),44.75841914,135,,white,814
Sep-12,Team 3,Technical Error Rate,43.38123107,180,,yellow,815
Sep-12,Team 4,Net Promoter Score,42.004043,135,,white,816
Sep-12,Team 4,Funded Loans,40.62685493,90,,yellow,817
Sep-12,Team 4,Cycle Time (Refinance),73.99614325,45,,green,818
Sep-12,Team 4,Cycle Time (Purchase),72.89623508,0,,white,819
Sep-12,Team 4,Technical Error Rate,71.79632691,0,,yellow,820
Sep-12,Team 5,Net Promoter Score,63.37730552,45,,green,821
Sep-12,Team 5,Funded Loans,59.15738554,90,,red,822
Sep-12,Team 5,Cycle Time (Refinance),54.93746556,135,,red,823
Sep-12,Team 5,Cycle Time (Purchase),50.71754559,180,,white,824
Sep-12,Team 5,Technical Error Rate,46.49762561,135,,yellow,825
Sep-12,Team 6,Net Promoter Score,48.28684432,90,,green,826
Sep-12,Team 6,Funded Loans,54.89098552,45,,white,827
Sep-12,Team 6,Cycle Time (Refinance),54.60060255,0,,yellow,828
Sep-12,Team 6,Cycle Time (Purchase),54.31021959,0,,white,829
Sep-12,Team 6,Technical Error Rate,54.01983663,45,,yellow,830
Sep-12,Team 7,Net Promoter Score,53.72945366,90,,green,831
Sep-12,Team 7,Funded Loans,53.4390707,135,,white,832
